iso3c,side_group,year,link_year_source,status3
SEN,Mandingue/Soce/Malnk,1975,observed,included
SEN,Mandingue/Soce/Malnk,1976,observed,included
SEN,Mandingue/Soce/Malnk,1977,observed,included
SEN,Mandingue/Soce/Malnk,1978,observed,included
SEN,Mandingue/Soce/Malnk,1979,observed,included
SEN,Mandingue/Soce/Malnk,1980,observed,included
SEN,Mandingue/Soce/Malnk,1981,observed,included
SEN,Mandingue/Soce/Malnk,1982,observed,included
SEN,Mandingue/Soce/Malnk,1983,observed,included
SEN,Mandingue/Soce/Malnk,1984,observed,included
SEN,Mandingue/Soce/Malnk,1985,observed,included
SEN,Mandingue/Soce/Malnk,1986,observed,included
SEN,Mandingue/Soce/Malnk,1987,observed,included
SEN,Mandingue/Soce/Malnk,1988,observed,included
SEN,Mandingue/Soce/Malnk,1989,observed,included
SEN,Mandingue/Soce/Malnk,1990,observed,included
SEN,Mandingue/Soce/Malnk,1991,observed,included
SEN,Mandingue/Soce/Malnk,1992,observed,included
SEN,Mandingue/Soce/Malnk,1993,observed,included
SEN,Mandingue/Soce/Malnk,1994,observed,included
SEN,Mandingue/Soce/Malnk,1995,observed,included
SEN,Mandingue/Soce/Malnk,1996,observed,included
SEN,Mandingue/Soce/Malnk,1997,observed,included
SEN,Mandingue/Soce/Malnk,1998,observed,included
SEN,Mandingue/Soce/Malnk,1999,observed,included
SEN,Mandingue/Soce/Malnk,2000,observed,included
SEN,Mandingue/Soce/Malnk,2001,observed,included
SEN,Mandingue/Soce/Malnk,2002,observed,included
SEN,Mandingue/Soce/Malnk,2003,observed,included
SEN,Mandingue/Soce/Malnk,2004,observed,included
SEN,Mandingue/Soce/Malnk,2005,observed,included
SEN,Mandingue/Soce/Malnk,2006,observed,included
SEN,Mandingue/Soce/Malnk,2007,observed,included
SEN,Mandingue/Soce/Malnk,2008,observed,included
SEN,Mandingue/Soce/Malnk,2009,observed,included
SEN,Mandingue/Soce/Malnk,2010,observed,included
SEN,Mandingue/Soce/Malnk,2011,observed,included
SEN,Mandingue/Soce/Malnk,2012,observed,included
SEN,Mandingue/Soce/Malnk,2013,observed,included
SEN,Mandingue/Soce/Malnk,2014,observed,included
SEN,Mandingue/Soce/Malnk,2015,observed,included
SEN,Mandingue/Soce/Malnk,2016,observed,included
SEN,Mandingue/Soce/Malnk,2017,observed,included
SEN,Mandingue/Soce/Malnk,2018,carry_forward,included
SEN,Mandingue/Soce/Malnk,2019,carry_forward,included
SEN,Mandingue/Soce/Malnk,2020,carry_forward,included
SEN,Mandingue/Soce/Malnk,2021,carry_forward,included
SEN,Poular,1960,observed,included
SEN,Poular,1961,observed,included
SEN,Poular,1962,observed,included
SEN,Poular,1963,observed,included
SEN,Poular,1964,observed,included
SEN,Poular,1965,observed,included
SEN,Poular,1966,observed,included
SEN,Poular,1967,observed,included
SEN,Poular,1968,observed,included
SEN,Poular,1969,observed,included
SEN,Poular,1970,observed,included
SEN,Poular,1971,observed,included
SEN,Poular,1972,observed,included
SEN,Poular,1973,observed,included
SEN,Poular,1974,observed,included
SEN,Poular,1975,observed,included
SEN,Poular,1976,observed,included
SEN,Poular,1977,observed,included
SEN,Poular,1978,observed,included
SEN,Poular,1979,observed,included
SEN,Poular,1980,observed,included
SEN,Poular,1981,observed,included
SEN,Poular,1982,observed,included
SEN,Poular,1983,observed,included
SEN,Poular,1984,observed,included
SEN,Poular,1985,observed,included
SEN,Poular,1986,observed,included
SEN,Poular,1987,observed,included
SEN,Poular,1988,observed,included
SEN,Poular,1989,observed,included
SEN,Poular,1990,observed,included
SEN,Poular,1991,observed,included
SEN,Poular,1992,observed,included
SEN,Poular,1993,observed,included
SEN,Poular,1994,observed,included
SEN,Poular,1995,observed,included
SEN,Poular,1996,observed,included
SEN,Poular,1997,observed,included
SEN,Poular,1998,observed,included
SEN,Poular,1999,observed,included
SEN,Poular,2000,observed,included
SEN,Poular,2001,observed,included
SEN,Poular,2002,observed,included
SEN,Poular,2003,observed,included
SEN,Poular,2004,observed,included
SEN,Poular,2005,observed,included
SEN,Poular,2006,observed,included
SEN,Poular,2007,observed,included
SEN,Poular,2008,observed,included
SEN,Poular,2009,observed,included
SEN,Poular,2010,observed,included
SEN,Poular,2011,observed,included
SEN,Poular,2012,observed,included
SEN,Poular,2013,observed,included
SEN,Poular,2014,observed,included
SEN,Poular,2015,observed,included
SEN,Poular,2016,observed,included
SEN,Poular,2017,observed,included
SEN,Poular,2018,carry_forward,included
SEN,Poular,2019,carry_forward,included
SEN,Poular,2020,carry_forward,included
SEN,Poular,2021,carry_forward,included
SEN,Serer,1960,observed,included
SEN,Serer,1961,observed,included
SEN,Serer,1962,observed,included
SEN,Serer,1963,observed,included
SEN,Serer,1964,observed,included
SEN,Serer,1965,observed,included
SEN,Serer,1966,observed,included
SEN,Serer,1967,observed,included
SEN,Serer,1968,observed,included
SEN,Serer,1969,observed,included
SEN,Serer,1970,observed,included
SEN,Serer,1971,observed,included
SEN,Serer,1972,observed,included
SEN,Serer,1973,observed,included
SEN,Serer,1974,observed,included
SEN,Serer,1975,observed,included
SEN,Serer,1976,observed,included
SEN,Serer,1977,observed,included
SEN,Serer,1978,observed,included
SEN,Serer,1979,observed,included
SEN,Serer,1980,observed,included
SEN,Serer,1981,observed,included
SEN,Serer,1982,observed,included
SEN,Serer,1983,observed,included
SEN,Serer,1984,observed,included
SEN,Serer,1985,observed,included
SEN,Serer,1986,observed,included
SEN,Serer,1987,observed,included
SEN,Serer,1988,observed,included
SEN,Serer,1989,observed,included
SEN,Serer,1990,observed,included
SEN,Serer,1991,observed,included
SEN,Serer,1992,observed,included
SEN,Serer,1993,observed,included
SEN,Serer,1994,observed,included
SEN,Serer,1995,observed,included
SEN,Serer,1996,observed,included
SEN,Serer,1997,observed,included
SEN,Serer,1998,observed,included
SEN,Serer,1999,observed,included
SEN,Serer,2000,observed,included
SEN,Serer,2001,observed,included
SEN,Serer,2002,observed,included
SEN,Serer,2003,observed,included
SEN,Serer,2004,observed,included
SEN,Serer,2005,observed,included
SEN,Serer,2006,observed,included
SEN,Serer,2007,observed,included
SEN,Serer,2008,observed,included
SEN,Serer,2009,observed,included
SEN,Serer,2010,observed,included
SEN,Serer,2011,observed,included
SEN,Serer,2012,observed,included
SEN,Serer,2013,observed,included
SEN,Serer,2014,observed,included
SEN,Serer,2015,observed,included
SEN,Serer,2016,observed,included
SEN,Serer,2017,observed,included
SEN,Serer,2018,carry_forward,included
SEN,Serer,2019,carry_forward,included
SEN,Serer,2020,carry_forward,included
SEN,Serer,2021,carry_forward,included
SEN,Wolof,1960,observed,included
SEN,Wolof,1961,observed,included
SEN,Wolof,1962,observed,included
SEN,Wolof,1963,observed,included
SEN,Wolof,1964,observed,included
SEN,Wolof,1965,observed,included
SEN,Wolof,1966,observed,included
SEN,Wolof,1967,observed,included
SEN,Wolof,1968,observed,included
SEN,Wolof,1969,observed,included
SEN,Wolof,1970,observed,included
SEN,Wolof,1971,observed,included
SEN,Wolof,1972,observed,included
SEN,Wolof,1973,observed,included
SEN,Wolof,1974,observed,included
SEN,Wolof,1975,observed,included
SEN,Wolof,1976,observed,included
SEN,Wolof,1977,observed,included
SEN,Wolof,1978,observed,included
SEN,Wolof,1979,observed,included
SEN,Wolof,1980,observed,included
SEN,Wolof,1981,observed,included
SEN,Wolof,1982,observed,included
SEN,Wolof,1983,observed,included
SEN,Wolof,1984,observed,included
SEN,Wolof,1985,observed,included
SEN,Wolof,1986,observed,included
SEN,Wolof,1987,observed,included
SEN,Wolof,1988,observed,included
SEN,Wolof,1989,observed,included
SEN,Wolof,1990,observed,included
SEN,Wolof,1991,observed,included
SEN,Wolof,1992,observed,included
SEN,Wolof,1993,observed,included
SEN,Wolof,1994,observed,included
SEN,Wolof,1995,observed,included
SEN,Wolof,1996,observed,included
SEN,Wolof,1997,observed,included
SEN,Wolof,1998,observed,included
SEN,Wolof,1999,observed,included
SEN,Wolof,2000,observed,included
SEN,Wolof,2001,observed,included
SEN,Wolof,2002,observed,included
SEN,Wolof,2003,observed,included
SEN,Wolof,2004,observed,included
SEN,Wolof,2005,observed,included
SEN,Wolof,2006,observed,included
SEN,Wolof,2007,observed,included
SEN,Wolof,2008,observed,included
SEN,Wolof,2009,observed,included
SEN,Wolof,2010,observed,included
SEN,Wolof,2011,observed,included
SEN,Wolof,2012,observed,included
SEN,Wolof,2013,observed,included
SEN,Wolof,2014,observed,included
SEN,Wolof,2015,observed,included
SEN,Wolof,2016,observed,included
SEN,Wolof,2017,observed,included
SEN,Wolof,2018,carry_forward,included
SEN,Wolof,2019,carry_forward,included
SEN,Wolof,2020,carry_forward,included
SEN,Wolof,2021,carry_forward,included
SEN,Wolof /Lebou,1960,observed,included
SEN,Wolof /Lebou,1961,observed,included
SEN,Wolof /Lebou,1962,observed,included
SEN,Wolof /Lebou,1963,observed,included
SEN,Wolof /Lebou,1964,observed,included
SEN,Wolof /Lebou,1965,observed,included
SEN,Wolof /Lebou,1966,observed,included
SEN,Wolof /Lebou,1967,observed,included
SEN,Wolof /Lebou,1968,observed,included
SEN,Wolof /Lebou,1969,observed,included
SEN,Wolof /Lebou,1970,observed,included
SEN,Wolof /Lebou,1971,observed,included
SEN,Wolof /Lebou,1972,observed,included
SEN,Wolof /Lebou,1973,observed,included
SEN,Wolof /Lebou,1974,observed,included
SEN,Wolof /Lebou,1975,observed,included
SEN,Wolof /Lebou,1976,observed,included
SEN,Wolof /Lebou,1977,observed,included
SEN,Wolof /Lebou,1978,observed,included
SEN,Wolof /Lebou,1979,observed,included
SEN,Wolof /Lebou,1980,observed,included
SEN,Wolof /Lebou,1981,observed,included
SEN,Wolof /Lebou,1982,observed,included
SEN,Wolof /Lebou,1983,observed,included
SEN,Wolof /Lebou,1984,observed,included
SEN,Wolof /Lebou,1985,observed,included
SEN,Wolof /Lebou,1986,observed,included
SEN,Wolof /Lebou,1987,observed,included
SEN,Wolof /Lebou,1988,observed,included
SEN,Wolof /Lebou,1989,observed,included
SEN,Wolof /Lebou,1990,observed,included
SEN,Wolof /Lebou,1991,observed,included
SEN,Wolof /Lebou,1992,observed,included
SEN,Wolof /Lebou,1993,observed,included
SEN,Wolof /Lebou,1994,observed,included
SEN,Wolof /Lebou,1995,observed,included
SEN,Wolof /Lebou,1996,observed,included
SEN,Wolof /Lebou,1997,observed,included
SEN,Wolof /Lebou,1998,observed,included
SEN,Wolof /Lebou,1999,observed,included
SEN,Wolof /Lebou,2000,observed,included
SEN,Wolof /Lebou,2001,observed,included
SEN,Wolof /Lebou,2002,observed,included
SEN,Wolof /Lebou,2003,observed,included
SEN,Wolof /Lebou,2004,observed,included
SEN,Wolof /Lebou,2005,observed,included
SEN,Wolof /Lebou,2006,observed,included
SEN,Wolof /Lebou,2007,observed,included
SEN,Wolof /Lebou,2008,observed,included
SEN,Wolof /Lebou,2009,observed,included
SEN,Wolof /Lebou,2010,observed,included
SEN,Wolof /Lebou,2011,observed,included
SEN,Wolof /Lebou,2012,observed,included
SEN,Wolof /Lebou,2013,observed,included
SEN,Wolof /Lebou,2014,observed,included
SEN,Wolof /Lebou,2015,observed,included
SEN,Wolof /Lebou,2016,observed,included
SEN,Wolof /Lebou,2017,observed,included
SEN,Wolof /Lebou,2018,carry_forward,included
SEN,Wolof /Lebou,2019,carry_forward,included
SEN,Wolof /Lebou,2020,carry_forward,included
SEN,Wolof /Lebou,2021,carry_forward,included
SEN,Wolof/Lebou,1960,observed,included
SEN,Wolof/Lebou,1961,observed,included
SEN,Wolof/Lebou,1962,observed,included
SEN,Wolof/Lebou,1963,observed,included
SEN,Wolof/Lebou,1964,observed,included
SEN,Wolof/Lebou,1965,observed,included
SEN,Wolof/Lebou,1966,observed,included
SEN,Wolof/Lebou,1967,observed,included
SEN,Wolof/Lebou,1968,observed,included
SEN,Wolof/Lebou,1969,observed,included
SEN,Wolof/Lebou,1970,observed,included
SEN,Wolof/Lebou,1971,observed,included
SEN,Wolof/Lebou,1972,observed,included
SEN,Wolof/Lebou,1973,observed,included
SEN,Wolof/Lebou,1974,observed,included
SEN,Wolof/Lebou,1975,observed,included
SEN,Wolof/Lebou,1976,observed,included
SEN,Wolof/Lebou,1977,observed,included
SEN,Wolof/Lebou,1978,observed,included
SEN,Wolof/Lebou,1979,observed,included
SEN,Wolof/Lebou,1980,observed,included
SEN,Wolof/Lebou,1981,observed,included
SEN,Wolof/Lebou,1982,observed,included
SEN,Wolof/Lebou,1983,observed,included
SEN,Wolof/Lebou,1984,observed,included
SEN,Wolof/Lebou,1985,observed,included
SEN,Wolof/Lebou,1986,observed,included
SEN,Wolof/Lebou,1987,observed,included
SEN,Wolof/Lebou,1988,observed,included
SEN,Wolof/Lebou,1989,observed,included
SEN,Wolof/Lebou,1990,observed,included
SEN,Wolof/Lebou,1991,observed,included
SEN,Wolof/Lebou,1992,observed,included
SEN,Wolof/Lebou,1993,observed,included
SEN,Wolof/Lebou,1994,observed,included
SEN,Wolof/Lebou,1995,observed,included
SEN,Wolof/Lebou,1996,observed,included
SEN,Wolof/Lebou,1997,observed,included
SEN,Wolof/Lebou,1998,observed,included
SEN,Wolof/Lebou,1999,observed,included
SEN,Wolof/Lebou,2000,observed,included
SEN,Wolof/Lebou,2001,observed,included
SEN,Wolof/Lebou,2002,observed,included
SEN,Wolof/Lebou,2003,observed,included
SEN,Wolof/Lebou,2004,observed,included
SEN,Wolof/Lebou,2005,observed,included
SEN,Wolof/Lebou,2006,observed,included
SEN,Wolof/Lebou,2007,observed,included
SEN,Wolof/Lebou,2008,observed,included
SEN,Wolof/Lebou,2009,observed,included
SEN,Wolof/Lebou,2010,observed,included
SEN,Wolof/Lebou,2011,observed,included
SEN,Wolof/Lebou,2012,observed,included
SEN,Wolof/Lebou,2013,observed,included
SEN,Wolof/Lebou,2014,observed,included
SEN,Wolof/Lebou,2015,observed,included
SEN,Wolof/Lebou,2016,observed,included
SEN,Wolof/Lebou,2017,observed,included
SEN,Wolof/Lebou,2018,carry_forward,included
SEN,Wolof/Lebou,2019,carry_forward,included
SEN,Wolof/Lebou,2020,carry_forward,included
SEN,Wolof/Lebou,2021,carry_forward,included
SLE,Creole,1961,observed,included
SLE,Creole,1962,observed,included
SLE,Creole,1963,observed,included
SLE,Creole,1964,observed,included
SLE,Creole,1965,observed,excluded
SLE,Creole,1966,observed,excluded
SLE,Creole,1967,observed,excluded
SLE,Creole,1968,observed,included
SLE,Creole,1969,observed,included
SLE,Creole,1970,observed,included
SLE,Creole,1971,observed,included
SLE,Creole,1972,observed,included
SLE,Creole,1973,observed,included
SLE,Creole,1974,observed,included
SLE,Creole,1975,observed,included
SLE,Creole,1976,observed,included
SLE,Creole,1977,observed,included
SLE,Creole,1978,observed,included
SLE,Creole,1979,observed,included
SLE,Creole,1980,observed,included
SLE,Creole,1981,observed,included
SLE,Creole,1982,observed,included
SLE,Creole,1983,observed,included
SLE,Creole,1984,observed,included
SLE,Creole,1985,observed,included
SLE,Creole,1986,observed,included
SLE,Creole,1987,observed,included
SLE,Creole,1988,observed,included
SLE,Creole,1989,observed,included
SLE,Creole,1990,observed,included
SLE,Creole,1991,observed,included
SLE,Creole,1992,observed,included
SLE,Creole,1993,observed,irrelevant
SLE,Creole,1994,observed,irrelevant
SLE,Creole,1995,observed,irrelevant
SLE,Creole,1996,observed,irrelevant
SLE,Creole,1997,observed,irrelevant
SLE,Creole,1998,observed,irrelevant
SLE,Creole,1999,observed,irrelevant
SLE,Creole,2000,observed,irrelevant
SLE,Creole,2001,observed,irrelevant
SLE,Creole,2002,observed,irrelevant
SLE,Creole,2003,observed,irrelevant
SLE,Creole,2004,observed,irrelevant
SLE,Creole,2005,observed,irrelevant
SLE,Creole,2006,observed,irrelevant
SLE,Creole,2007,observed,irrelevant
SLE,Creole,2008,observed,irrelevant
SLE,Creole,2009,observed,irrelevant
SLE,Creole,2010,observed,irrelevant
SLE,Creole,2011,observed,irrelevant
SLE,Creole,2012,observed,irrelevant
SLE,Creole,2013,observed,irrelevant
SLE,Creole,2014,observed,irrelevant
SLE,Creole,2015,observed,irrelevant
SLE,Creole,2016,observed,irrelevant
SLE,Creole,2017,observed,irrelevant
SLE,Creole,2018,carry_forward,irrelevant
SLE,Creole,2019,carry_forward,irrelevant
SLE,Creole,2020,carry_forward,irrelevant
SLE,Creole,2021,carry_forward,irrelevant
SLE,Kono,1961,observed,excluded
SLE,Kono,1962,observed,excluded
SLE,Kono,1963,observed,excluded
SLE,Kono,1964,observed,excluded
SLE,Kono,1965,observed,excluded
SLE,Kono,1966,observed,excluded
SLE,Kono,1967,observed,excluded
SLE,Kono,1968,observed,excluded
SLE,Kono,1969,observed,excluded
SLE,Kono,1970,observed,excluded
SLE,Kono,1971,observed,excluded
SLE,Kono,1972,observed,excluded
SLE,Kono,1973,observed,excluded
SLE,Kono,1974,observed,excluded
SLE,Kono,1975,observed,excluded
SLE,Kono,1976,observed,excluded
SLE,Kono,1977,observed,excluded
SLE,Kono,1978,observed,excluded
SLE,Kono,1979,observed,excluded
SLE,Kono,1980,observed,excluded
SLE,Kono,1981,observed,excluded
SLE,Kono,1982,observed,excluded
SLE,Kono,1983,observed,excluded
SLE,Kono,1984,observed,excluded
SLE,Kono,1985,observed,excluded
SLE,Kono,1986,observed,excluded
SLE,Kono,1987,observed,excluded
SLE,Kono,1988,observed,excluded
SLE,Kono,1989,observed,excluded
SLE,Kono,1990,observed,excluded
SLE,Kono,1991,observed,excluded
SLE,Kono,1992,observed,excluded
SLE,Kono,1993,observed,irrelevant
SLE,Kono,1994,observed,irrelevant
SLE,Kono,1995,observed,irrelevant
SLE,Kono,1996,observed,irrelevant
SLE,Kono,1997,observed,excluded
SLE,Kono,1998,observed,irrelevant
SLE,Kono,1999,observed,irrelevant
SLE,Kono,2000,observed,irrelevant
SLE,Kono,2001,observed,irrelevant
SLE,Kono,2002,observed,excluded
SLE,Kono,2003,observed,excluded
SLE,Kono,2004,observed,excluded
SLE,Kono,2005,observed,excluded
SLE,Kono,2006,observed,included
SLE,Kono,2007,observed,included
SLE,Kono,2008,observed,included
SLE,Kono,2009,observed,included
SLE,Kono,2010,observed,included
SLE,Kono,2011,observed,included
SLE,Kono,2012,observed,included
SLE,Kono,2013,observed,included
SLE,Kono,2014,observed,included
SLE,Kono,2015,observed,included
SLE,Kono,2016,observed,excluded
SLE,Kono,2017,observed,excluded
SLE,Kono,2018,carry_forward,excluded
SLE,Kono,2019,carry_forward,included
SLE,Kono,2020,carry_forward,included
SLE,Kono,2021,carry_forward,included
SLE,Kriole,1961,observed,included
SLE,Kriole,1962,observed,included
SLE,Kriole,1963,observed,included
SLE,Kriole,1964,observed,included
SLE,Kriole,1965,observed,excluded
SLE,Kriole,1966,observed,excluded
SLE,Kriole,1967,observed,excluded
SLE,Kriole,1968,observed,included
SLE,Kriole,1969,observed,included
SLE,Kriole,1970,observed,included
SLE,Kriole,1971,observed,included
SLE,Kriole,1972,observed,included
SLE,Kriole,1973,observed,included
SLE,Kriole,1974,observed,included
SLE,Kriole,1975,observed,included
SLE,Kriole,1976,observed,included
SLE,Kriole,1977,observed,included
SLE,Kriole,1978,observed,included
SLE,Kriole,1979,observed,included
SLE,Kriole,1980,observed,included
SLE,Kriole,1981,observed,included
SLE,Kriole,1982,observed,included
SLE,Kriole,1983,observed,included
SLE,Kriole,1984,observed,included
SLE,Kriole,1985,observed,included
SLE,Kriole,1986,observed,included
SLE,Kriole,1987,observed,included
SLE,Kriole,1988,observed,included
SLE,Kriole,1989,observed,included
SLE,Kriole,1990,observed,included
SLE,Kriole,1991,observed,included
SLE,Kriole,1992,observed,included
SLE,Kriole,1993,observed,irrelevant
SLE,Kriole,1994,observed,irrelevant
SLE,Kriole,1995,observed,irrelevant
SLE,Kriole,1996,observed,irrelevant
SLE,Kriole,1997,observed,irrelevant
SLE,Kriole,1998,observed,irrelevant
SLE,Kriole,1999,observed,irrelevant
SLE,Kriole,2000,observed,irrelevant
SLE,Kriole,2001,observed,irrelevant
SLE,Kriole,2002,observed,irrelevant
SLE,Kriole,2003,observed,irrelevant
SLE,Kriole,2004,observed,irrelevant
SLE,Kriole,2005,observed,irrelevant
SLE,Kriole,2006,observed,irrelevant
SLE,Kriole,2007,observed,irrelevant
SLE,Kriole,2008,observed,irrelevant
SLE,Kriole,2009,observed,irrelevant
SLE,Kriole,2010,observed,irrelevant
SLE,Kriole,2011,observed,irrelevant
SLE,Kriole,2012,observed,irrelevant
SLE,Kriole,2013,observed,irrelevant
SLE,Kriole,2014,observed,irrelevant
SLE,Kriole,2015,observed,irrelevant
SLE,Kriole,2016,observed,irrelevant
SLE,Kriole,2017,observed,irrelevant
SLE,Kriole,2018,carry_forward,irrelevant
SLE,Kriole,2019,carry_forward,irrelevant
SLE,Kriole,2020,carry_forward,irrelevant
SLE,Kriole,2021,carry_forward,irrelevant
SLE,Limba,1961,observed,included
SLE,Limba,1962,observed,included
SLE,Limba,1963,observed,included
SLE,Limba,1964,observed,included
SLE,Limba,1965,observed,excluded
SLE,Limba,1966,observed,excluded
SLE,Limba,1967,observed,excluded
SLE,Limba,1968,observed,included
SLE,Limba,1969,observed,included
SLE,Limba,1970,observed,included
SLE,Limba,1971,observed,included
